lake,year,obs_epi,obs_hypo,obs_mixed
nhdhr_86275195,2008,2,2,0
nhdhr_86275195,2009,9,9,0
nhdhr_86275195,2010,9,9,0
nhdhr_86275195,2011,8,8,0
nhdhr_86275195,2012,0,0,0
nhdhr_86275195,2013,0,0,0
nhdhr_86275195,2014,0,0,0
nhdhr_86275195,2015,0,0,0
nhdhr_86275195,2016,0,0,0
nhdhr_86275195,2017,0,0,0
nhdhr_86275195,2018,8,8,0
nhdhr_86275195,2019,0,0,0
nhdhr_86275759,1979,0,0,0
nhdhr_86275759,1980,0,0,0
nhdhr_86275759,1981,0,0,0
nhdhr_86275759,1982,0,0,0
nhdhr_86275759,1983,0,0,0
nhdhr_86275759,1984,0,0,0
nhdhr_86275759,1985,0,0,0
nhdhr_86275759,1986,0,0,0
nhdhr_86275759,1987,0,0,0
nhdhr_86275759,1988,0,0,0
nhdhr_86275759,1989,0,0,0
nhdhr_86275759,1990,0,0,0
nhdhr_86275759,1991,0,0,0
nhdhr_86275759,1992,0,0,0
nhdhr_86275759,1993,0,0,0
nhdhr_86275759,1994,0,0,0
nhdhr_86275759,1995,0,0,0
nhdhr_86275759,1996,0,0,0
nhdhr_86275759,1997,0,0,0
nhdhr_86275759,1998,4,4,0
nhdhr_86275759,1999,3,3,0
nhdhr_86275759,2000,5,5,0
nhdhr_86275759,2001,7,7,0
nhdhr_86275759,2002,7,7,0
nhdhr_86275759,2003,6,6,0
nhdhr_86275759,2004,7,7,0
nhdhr_86275759,2005,7,7,0
nhdhr_86275759,2006,6,6,0
nhdhr_86275759,2007,0,0,0
nhdhr_86275759,2008,0,0,0
nhdhr_86275759,2009,5,5,0
nhdhr_86275759,2010,0,0,0
nhdhr_86275759,2011,0,0,0
nhdhr_86275759,2012,0,0,0
nhdhr_86275759,2013,0,0,0
nhdhr_86275759,2014,8,8,0
nhdhr_86275759,2015,0,0,0
nhdhr_86275759,2016,0,0,0
nhdhr_86275759,2017,9,9,0
nhdhr_86275759,2018,0,0,0
nhdhr_86275759,2019,0,0,0
nhdhr_86275955,1979,0,0,0
nhdhr_86275955,1980,0,0,0
nhdhr_86275955,1981,0,0,0
nhdhr_86275955,1982,0,0,0
nhdhr_86275955,1983,0,0,0
nhdhr_86275955,1984,0,0,0
nhdhr_86275955,1985,0,0,0
nhdhr_86275955,1986,0,0,0
nhdhr_86275955,1987,0,0,0
nhdhr_86275955,1988,0,0,0
nhdhr_86275955,1989,0,0,0
nhdhr_86275955,1990,0,0,0
nhdhr_86275955,1991,0,0,0
nhdhr_86275955,1992,0,0,0
nhdhr_86275955,1993,0,0,0
nhdhr_86275955,1994,0,0,0
nhdhr_86275955,1995,0,0,0
nhdhr_86275955,1996,0,0,0
nhdhr_86275955,1997,0,0,0
nhdhr_86275955,1998,0,0,0
nhdhr_86275955,1999,0,0,0
nhdhr_86275955,2000,4,4,0
nhdhr_86275955,2001,4,4,0
nhdhr_86275955,2002,6,6,0
nhdhr_86275955,2003,3,3,0
nhdhr_86275955,2004,3,3,0
nhdhr_86275955,2005,7,7,0
nhdhr_86275955,2006,0,0,0
nhdhr_86275955,2007,4,4,0
nhdhr_86275955,2008,5,5,0
nhdhr_86275955,2009,2,2,0
nhdhr_86275955,2010,0,0,0
nhdhr_86275955,2011,0,0,0
nhdhr_86275955,2012,0,0,0
nhdhr_86275955,2013,0,0,0
nhdhr_86275955,2014,6,6,0
nhdhr_86275955,2015,0,0,0
nhdhr_86275955,2016,7,7,0
nhdhr_86275955,2017,0,0,0
nhdhr_86275955,2018,0,0,0
nhdhr_86275955,2019,0,0,0
nhdhr_91593573,1979,0,0,0
nhdhr_91593573,1980,0,0,0
nhdhr_91593573,1981,0,0,0
nhdhr_91593573,1982,0,0,0
nhdhr_91593573,1983,0,0,0
nhdhr_91593573,1984,0,0,0
nhdhr_91593573,1985,0,0,0
nhdhr_91593573,1986,0,0,0
nhdhr_91593573,1987,0,0,0
nhdhr_91593573,1988,0,0,0
nhdhr_91593573,1989,0,0,0
nhdhr_91593573,1990,0,0,0
nhdhr_91593573,1991,0,0,0
nhdhr_91593573,1992,0,0,0
nhdhr_91593573,1993,0,0,0
nhdhr_91593573,1994,0,0,0
nhdhr_91593573,1995,0,0,0
nhdhr_91593573,1996,6,6,0
nhdhr_91593573,1997,0,0,0
nhdhr_91593573,1998,0,0,0
nhdhr_91593573,1999,0,0,0
nhdhr_91593573,2000,5,5,1
nhdhr_91593573,2001,0,0,0
nhdhr_91593573,2002,0,0,0
nhdhr_91593573,2003,0,0,0
nhdhr_91593573,2004,0,0,0
nhdhr_91593573,2005,6,6,0
nhdhr_91593573,2006,0,0,0
nhdhr_91593573,2007,0,0,0
nhdhr_91593573,2008,0,0,0
nhdhr_91593573,2009,0,0,0
nhdhr_91593573,2010,0,0,0
nhdhr_91593573,2011,5,5,1
nhdhr_91593573,2012,5,5,0
nhdhr_91593573,2013,1,1,0
nhdhr_91593573,2014,9,9,2
nhdhr_91593573,2015,11,11,0
nhdhr_91593573,2016,10,10,1
nhdhr_91593573,2017,11,11,0
nhdhr_91593573,2018,0,0,0
nhdhr_91593573,2019,0,0,0
nhdhr_91593815,1979,0,0,0
nhdhr_91593815,1980,0,0,0
nhdhr_91593815,1981,0,0,0
nhdhr_91593815,1982,0,0,0
nhdhr_91593815,1983,0,0,0
nhdhr_91593815,1984,0,0,0
nhdhr_91593815,1985,0,0,0
nhdhr_91593815,1986,0,0,0
nhdhr_91593815,1987,0,0,0
nhdhr_91593815,1988,0,0,0
nhdhr_91593815,1989,0,0,0
nhdhr_91593815,1990,0,0,0
nhdhr_91593815,1991,0,0,0
nhdhr_91593815,1992,0,0,0
nhdhr_91593815,1993,0,0,0
nhdhr_91593815,1994,0,0,0
nhdhr_91593815,1995,0,0,0
nhdhr_91593815,1996,0,0,0
nhdhr_91593815,1997,0,0,0
nhdhr_91593815,1998,0,0,0
nhdhr_91593815,1999,0,0,0
nhdhr_91593815,2000,0,0,0
nhdhr_91593815,2001,0,0,0
nhdhr_91593815,2002,0,0,0
nhdhr_91593815,2003,0,0,0
nhdhr_91593815,2004,0,0,0
nhdhr_91593815,2005,0,0,0
nhdhr_91593815,2006,0,0,0
nhdhr_91593815,2007,0,0,0
nhdhr_91593815,2008,0,0,0
nhdhr_91593815,2009,0,0,0
nhdhr_91593815,2010,0,0,0
nhdhr_91593815,2011,5,5,1
nhdhr_91593815,2012,5,5,2
nhdhr_91593815,2013,8,8,5
nhdhr_91593815,2014,0,0,0
nhdhr_91593815,2015,10,10,1
nhdhr_91593815,2016,9,9,2
nhdhr_91593815,2017,11,11,1
nhdhr_91593815,2018,0,0,0
nhdhr_91593815,2019,0,0,0
nhdhr_91593827,1979,0,0,0
nhdhr_91593827,1980,0,0,0
nhdhr_91593827,1981,0,0,0
nhdhr_91593827,1982,0,0,0
nhdhr_91593827,1983,0,0,0
nhdhr_91593827,1984,0,0,0
nhdhr_91593827,1985,5,5,0
nhdhr_91593827,1986,0,0,0
nhdhr_91593827,1987,0,0,0
nhdhr_91593827,1988,0,0,0
nhdhr_91593827,1989,0,0,0
nhdhr_91593827,1990,0,0,0
nhdhr_91593827,1991,0,0,0
nhdhr_91593827,1992,0,0,0
nhdhr_91593827,1993,0,0,0
nhdhr_91593827,1994,0,0,0
nhdhr_91593827,1995,0,0,0
nhdhr_91593827,1996,0,0,0
nhdhr_91593827,1997,0,0,0
nhdhr_91593827,1998,0,0,0
nhdhr_91593827,1999,0,0,0
nhdhr_91593827,2000,0,0,0
nhdhr_91593827,2001,0,0,0
nhdhr_91593827,2002,0,0,0
nhdhr_91593827,2003,0,0,0
nhdhr_91593827,2004,0,0,0
nhdhr_91593827,2005,0,0,0
nhdhr_91593827,2006,0,0,0
nhdhr_91593827,2007,0,0,0
nhdhr_91593827,2008,0,0,0
nhdhr_91593827,2009,0,0,0
nhdhr_91593827,2010,6,6,1
nhdhr_91593827,2011,5,5,7
nhdhr_91593827,2012,7,7,7
nhdhr_91593827,2013,9,9,6
nhdhr_91593827,2014,11,11,3
nhdhr_91593827,2015,11,11,1
nhdhr_91593827,2016,12,12,2
nhdhr_91593827,2017,10,10,2
nhdhr_91593827,2018,0,0,0
nhdhr_91593827,2019,0,0,0
nhdhr_91594453,1979,0,0,0
nhdhr_91594453,1980,0,0,0
nhdhr_91594453,1981,0,0,0
nhdhr_91594453,1982,0,0,0
nhdhr_91594453,1983,0,0,0
nhdhr_91594453,1984,0,0,0
nhdhr_91594453,1985,0,0,0
nhdhr_91594453,1986,0,0,0
nhdhr_91594453,1987,0,0,0
nhdhr_91594453,1988,0,0,0
nhdhr_91594453,1989,0,0,0
nhdhr_91594453,1990,0,0,0
nhdhr_91594453,1991,0,0,0
nhdhr_91594453,1992,0,0,0
nhdhr_91594453,1993,0,0,0
nhdhr_91594453,1994,0,0,0
nhdhr_91594453,1995,0,0,0
nhdhr_91594453,1996,0,0,0
nhdhr_91594453,1997,0,0,0
nhdhr_91594453,1998,0,0,0
nhdhr_91594453,1999,0,0,0
nhdhr_91594453,2000,0,0,0
nhdhr_91594453,2001,0,0,0
nhdhr_91594453,2002,0,0,0
nhdhr_91594453,2003,0,0,0
nhdhr_91594453,2004,0,0,0
nhdhr_91594453,2005,0,0,0
nhdhr_91594453,2006,0,0,0
nhdhr_91594453,2007,0,0,0
nhdhr_91594453,2008,0,0,0
nhdhr_91594453,2009,16,16,0
nhdhr_91594453,2010,5,5,2
nhdhr_91594453,2011,0,0,0
nhdhr_91594453,2012,0,0,0
nhdhr_91594453,2013,9,9,0
nhdhr_91594453,2014,9,9,5
nhdhr_91594453,2015,11,11,2
nhdhr_91594453,2016,12,12,2
nhdhr_91594453,2017,14,14,2
nhdhr_91594453,2018,0,0,0
nhdhr_91594453,2019,0,0,0
nhdhr_91594459,1979,0,0,0
nhdhr_91594459,1980,0,0,0
nhdhr_91594459,1981,0,0,0
nhdhr_91594459,1982,0,0,0
nhdhr_91594459,1983,0,0,0
nhdhr_91594459,1984,0,0,0
nhdhr_91594459,1985,0,0,0
nhdhr_91594459,1986,0,0,0
nhdhr_91594459,1987,0,0,0
nhdhr_91594459,1988,0,0,0
nhdhr_91594459,1989,0,0,0
nhdhr_91594459,1990,0,0,0
nhdhr_91594459,1991,0,0,0
nhdhr_91594459,1992,0,0,0
nhdhr_91594459,1993,0,0,0
nhdhr_91594459,1994,0,0,0
nhdhr_91594459,1995,0,0,0
nhdhr_91594459,1996,0,0,0
nhdhr_91594459,1997,0,0,0
nhdhr_91594459,1998,0,0,0
nhdhr_91594459,1999,0,0,0
nhdhr_91594459,2000,0,0,0
nhdhr_91594459,2001,0,0,0
nhdhr_91594459,2002,0,0,0
nhdhr_91594459,2003,0,0,0
nhdhr_91594459,2004,0,0,0
nhdhr_91594459,2005,0,0,0
nhdhr_91594459,2006,0,0,0
nhdhr_91594459,2007,0,0,0
nhdhr_91594459,2008,0,0,0
nhdhr_91594459,2009,0,0,0
nhdhr_91594459,2010,5,5,2
nhdhr_91594459,2011,5,5,3
nhdhr_91594459,2012,6,6,2
nhdhr_91594459,2013,9,9,3
nhdhr_91594459,2014,9,9,5
nhdhr_91594459,2015,11,11,2
nhdhr_91594459,2016,11,11,2
nhdhr_91594459,2017,11,11,2
nhdhr_91594459,2018,0,0,0
nhdhr_91594459,2019,0,0,0
nhdhr_91594761,1979,0,0,0
nhdhr_91594761,1980,0,0,0
nhdhr_91594761,1981,0,0,0
nhdhr_91594761,1982,0,0,0
nhdhr_91594761,1983,5,5,0
nhdhr_91594761,1984,0,0,0
nhdhr_91594761,1985,0,0,0
nhdhr_91594761,1986,13,13,3
nhdhr_91594761,1987,14,14,4
nhdhr_91594761,1988,0,0,0
nhdhr_91594761,1989,0,0,0
nhdhr_91594761,1990,0,0,0
nhdhr_91594761,1991,0,0,0
nhdhr_91594761,1992,0,0,0
nhdhr_91594761,1993,0,0,0
nhdhr_91594761,1994,12,12,1
nhdhr_91594761,1995,0,0,0
nhdhr_91594761,1996,0,0,0
nhdhr_91594761,1997,0,0,0
nhdhr_91594761,1998,0,0,0
nhdhr_91594761,1999,1,1,0
nhdhr_91594761,2000,1,1,1
nhdhr_91594761,2001,1,1,0
nhdhr_91594761,2002,0,0,0
nhdhr_91594761,2003,1,1,1
nhdhr_91594761,2004,0,0,1
nhdhr_91594761,2005,0,0,0
nhdhr_91594761,2006,2,2,0
nhdhr_91594761,2007,0,0,0
nhdhr_91594761,2008,1,1,0
nhdhr_91594761,2009,0,0,1
nhdhr_91594761,2010,0,0,1
nhdhr_91594761,2011,0,0,1
nhdhr_91594761,2012,1,1,0
nhdhr_91594761,2013,3,3,0
nhdhr_91594761,2014,10,10,1
nhdhr_91594761,2015,0,0,0
nhdhr_91594761,2016,0,0,0
nhdhr_91594761,2017,0,0,0
nhdhr_91594761,2018,0,0,0
nhdhr_91594761,2019,0,0,0
nhdhr_91594833,1979,0,0,0
nhdhr_91594833,1980,2,2,0
nhdhr_91594833,1981,5,5,0
nhdhr_91594833,1982,14,14,2
nhdhr_91594833,1983,0,0,0
nhdhr_91594833,1984,0,0,0
nhdhr_91594833,1985,5,5,0
nhdhr_91594833,1986,12,12,4
nhdhr_91594833,1987,14,14,4
nhdhr_91594833,1988,0,0,0
nhdhr_91594833,1989,0,0,0
nhdhr_91594833,1990,12,12,1
nhdhr_91594833,1991,11,11,1
nhdhr_91594833,1992,0,0,0
nhdhr_91594833,1993,12,12,2
nhdhr_91594833,1994,0,0,0
nhdhr_91594833,1995,0,0,0
nhdhr_91594833,1996,0,0,0
nhdhr_91594833,1997,11,11,2
nhdhr_91594833,1998,0,0,0
nhdhr_91594833,1999,0,0,0
nhdhr_91594833,2000,13,13,0
nhdhr_91594833,2001,0,0,0
nhdhr_91594833,2002,12,12,1
nhdhr_91594833,2003,0,0,0
nhdhr_91594833,2004,0,0,0
nhdhr_91594833,2005,2,2,0
nhdhr_91594833,2006,0,0,0
nhdhr_91594833,2007,0,0,0
nhdhr_91594833,2008,0,0,0
nhdhr_91594833,2009,6,6,2
nhdhr_91594833,2010,6,6,2
nhdhr_91594833,2011,1,1,3
nhdhr_91594833,2012,0,0,0
nhdhr_91594833,2013,1,1,1
nhdhr_91594833,2014,10,10,4
nhdhr_91594833,2015,11,11,2
nhdhr_91594833,2016,16,16,10
nhdhr_91594833,2017,14,14,2
nhdhr_91594833,2018,2,2,1
nhdhr_91594833,2019,0,0,0
nhdhr_91595431,1979,0,0,0
nhdhr_91595431,1980,0,0,0
nhdhr_91595431,1981,0,0,0
nhdhr_91595431,1982,0,0,0
nhdhr_91595431,1983,0,0,0
nhdhr_91595431,1984,0,0,0
nhdhr_91595431,1985,0,0,0
nhdhr_91595431,1986,0,0,0
nhdhr_91595431,1987,0,0,0
nhdhr_91595431,1988,0,0,0
nhdhr_91595431,1989,0,0,0
nhdhr_91595431,1990,0,0,0
nhdhr_91595431,1991,0,0,0
nhdhr_91595431,1992,0,0,0
nhdhr_91595431,1993,0,0,0
nhdhr_91595431,1994,0,0,0
nhdhr_91595431,1995,0,0,0
nhdhr_91595431,1996,0,0,0
nhdhr_91595431,1997,0,0,0
nhdhr_91595431,1998,0,0,0
nhdhr_91595431,1999,0,0,0
nhdhr_91595431,2000,0,0,0
nhdhr_91595431,2001,0,0,0
nhdhr_91595431,2002,7,7,1
nhdhr_91595431,2003,0,0,0
nhdhr_91595431,2004,0,0,0
nhdhr_91595431,2005,7,7,0
nhdhr_91595431,2006,7,7,2
nhdhr_91595431,2007,10,10,0
nhdhr_91595431,2008,0,0,0
nhdhr_91595431,2009,0,0,0
nhdhr_91595431,2010,3,3,0
nhdhr_91595431,2011,0,0,0
nhdhr_91595431,2012,0,0,0
nhdhr_91595431,2013,8,8,1
nhdhr_91595431,2014,0,0,0
nhdhr_91595431,2015,0,0,0
nhdhr_91595431,2016,8,8,0
nhdhr_91595431,2017,0,0,0
nhdhr_91595431,2018,0,0,0
nhdhr_91595431,2019,0,0,0
nhdhr_91595565,1979,0,0,0
nhdhr_91595565,1980,0,0,0
nhdhr_91595565,1981,0,0,0
nhdhr_91595565,1982,0,0,0
nhdhr_91595565,1983,0,0,0
nhdhr_91595565,1984,0,0,0
nhdhr_91595565,1985,0,0,0
nhdhr_91595565,1986,0,0,0
nhdhr_91595565,1987,0,0,0
nhdhr_91595565,1988,0,0,0
nhdhr_91595565,1989,0,0,0
nhdhr_91595565,1990,0,0,0
nhdhr_91595565,1991,0,0,0
nhdhr_91595565,1992,0,0,0
nhdhr_91595565,1993,0,0,0
nhdhr_91595565,1994,0,0,0
nhdhr_91595565,1995,0,0,0
nhdhr_91595565,1996,0,0,0
nhdhr_91595565,1997,0,0,0
nhdhr_91595565,1998,0,0,0
nhdhr_91595565,1999,0,0,0
nhdhr_91595565,2000,0,0,0
nhdhr_91595565,2001,0,0,0
nhdhr_91595565,2002,0,0,0
nhdhr_91595565,2003,0,0,0
nhdhr_91595565,2004,8,8,0
nhdhr_91595565,2005,0,0,0
nhdhr_91595565,2006,8,8,0
nhdhr_91595565,2007,10,10,0
nhdhr_91595565,2008,10,10,0
nhdhr_91595565,2009,8,8,0
nhdhr_91595565,2010,8,8,0
nhdhr_91595565,2011,0,0,0
nhdhr_91595565,2012,10,10,0
nhdhr_91595565,2013,0,0,0
nhdhr_91595565,2014,8,8,0
nhdhr_91595565,2015,0,0,0
nhdhr_91595565,2016,7,7,0
nhdhr_91595565,2017,0,0,0
nhdhr_91595565,2018,0,0,0
nhdhr_91595565,2019,0,0,0
nhdhr_91595755,1979,0,0,0
nhdhr_91595755,1980,2,2,0
nhdhr_91595755,1981,0,0,0
nhdhr_91595755,1982,0,0,0
nhdhr_91595755,1983,10,10,0
nhdhr_91595755,1984,12,12,4
nhdhr_91595755,1985,12,12,3
nhdhr_91595755,1986,0,0,0
nhdhr_91595755,1987,1,1,1
nhdhr_91595755,1988,14,14,3
nhdhr_91595755,1989,0,0,0
nhdhr_91595755,1990,0,0,0
nhdhr_91595755,1991,0,0,0
nhdhr_91595755,1992,0,0,0
nhdhr_91595755,1993,14,14,0
nhdhr_91595755,1994,0,0,0
nhdhr_91595755,1995,0,0,0
nhdhr_91595755,1996,0,0,0
nhdhr_91595755,1997,0,0,0
nhdhr_91595755,1998,0,0,0
nhdhr_91595755,1999,13,13,0
nhdhr_91595755,2000,1,1,0
nhdhr_91595755,2001,0,0,0
nhdhr_91595755,2002,0,0,0
nhdhr_91595755,2003,0,0,0
nhdhr_91595755,2004,0,0,0
nhdhr_91595755,2005,0,0,0
nhdhr_91595755,2006,0,0,0
nhdhr_91595755,2007,2,2,0
nhdhr_91595755,2008,8,8,0
nhdhr_91595755,2009,3,3,0
nhdhr_91595755,2010,0,0,1
nhdhr_91595755,2011,2,2,2
nhdhr_91595755,2012,0,0,0
nhdhr_91595755,2013,1,1,1
nhdhr_91595755,2014,0,0,0
nhdhr_91595755,2015,0,0,0
nhdhr_91595755,2016,0,0,0
nhdhr_91595755,2017,5,5,0
nhdhr_91595755,2018,4,4,0
nhdhr_91595755,2019,0,0,0
nhdhr_91595845,1979,0,0,0
nhdhr_91595845,1980,0,0,0
nhdhr_91595845,1981,0,0,0
nhdhr_91595845,1982,0,0,0
nhdhr_91595845,1983,0,0,0
nhdhr_91595845,1984,0,0,0
nhdhr_91595845,1985,0,0,0
nhdhr_91595845,1986,0,0,0
nhdhr_91595845,1987,0,0,0
nhdhr_91595845,1988,0,0,0
nhdhr_91595845,1989,0,0,0
nhdhr_91595845,1990,0,0,0
nhdhr_91595845,1991,0,0,0
nhdhr_91595845,1992,0,0,0
nhdhr_91595845,1993,0,0,0
nhdhr_91595845,1994,0,0,0
nhdhr_91595845,1995,0,0,0
nhdhr_91595845,1996,0,0,0
nhdhr_91595845,1997,0,0,0
nhdhr_91595845,1998,0,0,0
nhdhr_91595845,1999,0,0,0
nhdhr_91595845,2000,0,0,0
nhdhr_91595845,2001,0,0,0
nhdhr_91595845,2002,14,14,0
nhdhr_91595845,2003,11,11,1
nhdhr_91595845,2004,14,14,0
nhdhr_91595845,2005,13,13,0
nhdhr_91595845,2006,15,15,0
nhdhr_91595845,2007,11,11,0
nhdhr_91595845,2008,14,14,0
nhdhr_91595845,2009,14,14,0
nhdhr_91595845,2010,14,14,0
nhdhr_91595845,2011,12,12,2
nhdhr_91595845,2012,14,14,0
nhdhr_91595845,2013,11,11,1
nhdhr_91595845,2014,11,11,0
nhdhr_91595845,2015,0,0,0
nhdhr_91595845,2016,0,0,0
nhdhr_91595845,2017,0,0,0
nhdhr_91595845,2018,0,0,0
nhdhr_91595845,2019,0,0,0
nhdhr_91595863,1979,0,0,0
nhdhr_91595863,1980,0,0,0
nhdhr_91595863,1981,0,0,0
nhdhr_91595863,1982,0,0,0
nhdhr_91595863,1983,0,0,0
nhdhr_91595863,1984,0,0,0
nhdhr_91595863,1985,0,0,0
nhdhr_91595863,1986,0,0,0
nhdhr_91595863,1987,0,0,0
nhdhr_91595863,1988,0,0,0
nhdhr_91595863,1989,0,0,0
nhdhr_91595863,1990,0,0,0
nhdhr_91595863,1991,0,0,0
nhdhr_91595863,1992,0,0,0
nhdhr_91595863,1993,0,0,0
nhdhr_91595863,1994,0,0,0
nhdhr_91595863,1995,0,0,0
nhdhr_91595863,1996,0,0,0
nhdhr_91595863,1997,0,0,0
nhdhr_91595863,1998,0,0,0
nhdhr_91595863,1999,0,0,0
nhdhr_91595863,2000,0,0,0
nhdhr_91595863,2001,0,0,0
nhdhr_91595863,2002,0,0,0
nhdhr_91595863,2003,0,0,0
nhdhr_91595863,2004,8,8,0
nhdhr_91595863,2005,0,0,0
nhdhr_91595863,2006,8,8,0
nhdhr_91595863,2007,10,10,0
nhdhr_91595863,2008,10,10,0
nhdhr_91595863,2009,8,8,0
nhdhr_91595863,2010,0,0,0
nhdhr_91595863,2011,0,0,0
nhdhr_91595863,2012,10,10,0
nhdhr_91595863,2013,9,9,0
nhdhr_91595863,2014,8,8,0
nhdhr_91595863,2015,9,9,0
nhdhr_91595863,2016,8,8,0
nhdhr_91595863,2017,8,8,1
nhdhr_91595863,2018,0,0,0
nhdhr_91595863,2019,0,0,0
nhdhr_91595965,1979,0,0,0
nhdhr_91595965,1980,0,0,0
nhdhr_91595965,1981,0,0,0
nhdhr_91595965,1982,0,0,0
nhdhr_91595965,1983,0,0,0
nhdhr_91595965,1984,0,0,0
nhdhr_91595965,1985,0,0,0
nhdhr_91595965,1986,0,0,0
nhdhr_91595965,1987,0,0,0
nhdhr_91595965,1988,0,0,0
nhdhr_91595965,1989,0,0,0
nhdhr_91595965,1990,0,0,0
nhdhr_91595965,1991,0,0,0
nhdhr_91595965,1992,0,0,0
nhdhr_91595965,1993,0,0,0
nhdhr_91595965,1994,0,0,0
nhdhr_91595965,1995,0,0,0
nhdhr_91595965,1996,0,0,0
nhdhr_91595965,1997,12,12,0
nhdhr_91595965,1998,13,13,0
nhdhr_91595965,1999,12,12,0
nhdhr_91595965,2000,14,14,0
nhdhr_91595965,2001,13,13,0
nhdhr_91595965,2002,13,13,0
nhdhr_91595965,2003,11,11,0
nhdhr_91595965,2004,13,13,0
nhdhr_91595965,2005,13,13,0
nhdhr_91595965,2006,13,13,0
nhdhr_91595965,2007,11,11,0
nhdhr_91595965,2008,14,14,0
nhdhr_91595965,2009,14,14,0
nhdhr_91595965,2010,15,15,0
nhdhr_91595965,2011,14,14,2
nhdhr_91595965,2012,16,16,1
nhdhr_91595965,2013,12,12,1
nhdhr_91595965,2014,11,11,0
nhdhr_91595965,2015,0,0,0
nhdhr_91595965,2016,0,0,0
nhdhr_91595965,2017,0,0,0
nhdhr_91595965,2018,0,0,0
nhdhr_91595965,2019,0,0,0
nhdhr_91596605,1979,0,0,0
nhdhr_91596605,1980,0,0,0
nhdhr_91596605,1981,0,0,0
nhdhr_91596605,1982,0,0,0
nhdhr_91596605,1983,0,0,0
nhdhr_91596605,1984,0,0,0
nhdhr_91596605,1985,0,0,0
nhdhr_91596605,1986,0,0,0
nhdhr_91596605,1987,0,0,0
nhdhr_91596605,1988,0,0,0
nhdhr_91596605,1989,0,0,0
nhdhr_91596605,1990,0,0,0
nhdhr_91596605,1991,0,0,0
nhdhr_91596605,1992,0,0,0
nhdhr_91596605,1993,0,0,0
nhdhr_91596605,1994,0,0,0
nhdhr_91596605,1995,0,0,0
nhdhr_91596605,1996,0,0,0
nhdhr_91596605,1997,0,0,0
nhdhr_91596605,1998,0,0,0
nhdhr_91596605,1999,0,0,0
nhdhr_91596605,2000,0,0,0
nhdhr_91596605,2001,0,0,0
nhdhr_91596605,2002,0,0,0
nhdhr_91596605,2003,0,0,0
nhdhr_91596605,2004,0,0,0
nhdhr_91596605,2005,0,0,0
nhdhr_91596605,2006,0,0,0
nhdhr_91596605,2007,0,0,0
nhdhr_91596605,2008,0,0,0
nhdhr_91596605,2009,0,0,0
nhdhr_91596605,2010,0,0,0
nhdhr_91596605,2011,0,0,0
nhdhr_91596605,2012,12,12,1
nhdhr_91596605,2013,11,11,1
nhdhr_91596605,2014,10,10,2
nhdhr_91596605,2015,12,12,1
nhdhr_91596605,2016,11,11,2
nhdhr_91596605,2017,11,11,2
nhdhr_91596605,2018,10,10,2
nhdhr_91596605,2019,0,0,0
nhdhr_91597015,1979,0,0,0
nhdhr_91597015,1980,0,0,0
nhdhr_91597015,1981,0,0,0
nhdhr_91597015,1982,0,0,0
nhdhr_91597015,1983,0,0,0
nhdhr_91597015,1984,0,0,0
nhdhr_91597015,1985,0,0,0
nhdhr_91597015,1986,0,0,0
nhdhr_91597015,1987,0,0,0
nhdhr_91597015,1988,0,0,0
nhdhr_91597015,1989,0,0,0
nhdhr_91597015,1990,0,0,0
nhdhr_91597015,1991,0,0,0
nhdhr_91597015,1992,0,0,0
nhdhr_91597015,1993,0,0,0
nhdhr_91597015,1994,0,0,1
nhdhr_91597015,1995,0,0,1
nhdhr_91597015,1996,0,0,1
nhdhr_91597015,1997,0,0,0
nhdhr_91597015,1998,0,0,0
nhdhr_91597015,1999,0,0,0
nhdhr_91597015,2000,0,0,0
nhdhr_91597015,2001,9,9,1
nhdhr_91597015,2002,0,0,1
nhdhr_91597015,2003,0,0,0
nhdhr_91597015,2004,0,0,1
nhdhr_91597015,2005,0,0,0
nhdhr_91597015,2006,12,12,1
nhdhr_91597015,2007,0,0,0
nhdhr_91597015,2008,0,0,3
nhdhr_91597015,2009,12,12,1
nhdhr_91597015,2010,14,14,2
nhdhr_91597015,2011,0,0,2
nhdhr_91597015,2012,0,0,3
nhdhr_91597015,2013,0,0,0
nhdhr_91597015,2014,4,4,3
nhdhr_91597015,2015,0,0,0
nhdhr_91597015,2016,5,5,0
nhdhr_91597015,2017,0,0,0
nhdhr_91597015,2018,11,11,1
nhdhr_91597015,2019,0,0,0
nhdhr_91597227,1979,0,0,0
nhdhr_91597227,1980,0,0,0
nhdhr_91597227,1981,0,0,0
nhdhr_91597227,1982,0,0,0
nhdhr_91597227,1983,0,0,0
nhdhr_91597227,1984,0,0,0
nhdhr_91597227,1985,0,0,0
nhdhr_91597227,1986,0,0,0
nhdhr_91597227,1987,0,0,0
nhdhr_91597227,1988,0,0,0
nhdhr_91597227,1989,0,0,0
nhdhr_91597227,1990,0,0,0
nhdhr_91597227,1991,0,0,0
nhdhr_91597227,1992,0,0,0
nhdhr_91597227,1993,0,0,0
nhdhr_91597227,1994,0,0,0
nhdhr_91597227,1995,0,0,0
nhdhr_91597227,1996,0,0,0
nhdhr_91597227,1997,0,0,0
nhdhr_91597227,1998,0,0,0
nhdhr_91597227,1999,0,0,0
nhdhr_91597227,2000,0,0,0
nhdhr_91597227,2001,0,0,0
nhdhr_91597227,2002,0,0,0
nhdhr_91597227,2003,0,0,0
nhdhr_91597227,2004,0,0,0
